date,state,positive,negative,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,death,total_test_results
03-07-2020,OK,15065,348789,391,1661,165,,,,11519,A+,398,363854
03-07-2020,OR,9636,245096,173,1069,52,,25,,2759,A+,209,254732
03-07-2020,PA,88741,715403,598,,,,105,,69217,A+,6746,804144
03-07-2020,PA,88741,715403,598,,,,105,,69217,A+,6746,804144
03-07-2020,PR,7683,192686,104,,11,,6,,,C,154,200369
03-07-2020,RI,17057,140721,61,2019,9,,7,,1657,A+,960,157778
03-07-2020,SC,41532,367500,1148,2882,,,,,16994,A,793,409032
03-07-2020,SD,6978,76015,58,687,,,,,6049,B,97,82993
03-07-2020,TN,48712,813777,949,2825,,,,,29591,B,633,862489
03-07-2020,TX,183532,1830374,7652,,,,,,93572,B,2575,2013906
03-07-2020,UT,23866,332770,232,1529,85,434,,193,13408,A+,181,356636
03-07-2020,VA,64393,623967,818,9529,207,,95,,8711,A+,1845,688360
03-07-2020,VI,98,2963,,,,,,,75,C,6,3061
03-07-2020,VT,1236,67159,16,,,,,,967,B,56,68395
03-07-2020,WA,34151,550838,334,4442,,,62,,,B,1342,584989
03-07-2020,WI,33431,573553,244,3555,75,768,,,24043,A+,803,606984
03-07-2020,WI,33431,573553,244,3555,75,768,,,24043,A+,803,606984
03-07-2020,WV,3126,177576,25,,11,,4,,2396,B,93,180702
03-07-2020,WY,1582,33693,8,119,,,,,1154,B,20,35275
04-07-2020,AK,1111,121621,23,,,,3,,544,A,16,122732
04-07-2020,AL,42862,399226,818,2906,,843,,473,22082,B,1007,442088
04-07-2020,AR,23209,315684,285,1536,,,70,240,16726,A,286,338893
04-07-2020,AS,0,696,,,,,,,,C,0,696
04-07-2020,AZ,94553,494955,3113,5068,796,,413,,10903,A+,1805,589508
04-07-2020,CA,257388,4295643,7092,,1888,,,,,B,6313,4553031
04-07-2020,CO,33619,312135,270,5537,,,,,4557,A,1521,345754
04-07-2020,CT,46717,453309,95,10411,,,,,8210,B,4335,500026
04-07-2020,DC,10447,94107,95,,28,,21,,1523,A+,557,104554
04-07-2020,DE,11996,108697,54,,13,,,,6711,A+,512,120693
04-07-2020,FL,190052,1956445,,16040,,,,,,A,3803,2146497
04-07-2020,GA,93319,833040,1726,11743,,2425,,,,A,2857,926359
04-07-2020,GU,288,14666,3,,,,,,179,B,5,14954
04-07-2020,HI,975,82501,,118,,,,,754,D,19,83476
04-07-2020,HI,975,82501,,118,,,,,754,D,19,83476
04-07-2020,IA,31041,297970,134,,40,,16,,24604,A+,721,329011
04-07-2020,ID,6994,94073,67,355,23,121,,,2831,A,93,101067
04-07-2020,IL,147734,1587859,1346,,336,,182,,,A,7224,1735593
04-07-2020,IN,47432,464856,632,7216,218,1516,87,,36076,A+,2687,512288
04-07-2020,KS,15919,175642,,1219,,377,,156,842,A,277,191561
04-07-2020,KY,16376,379271,455,2685,99,996,,,4747,B,585,395647
04-07-2020,LA,63289,720853,852,,,,93,,43026,B,3278,784142
04-07-2020,MA,109838,775929,640,11461,107,,51,,93157,A+,8172,885767
04-07-2020,MD,69341,504001,410,11034,143,,,,5025,A,3236,573342
04-07-2020,ME,3397,102548,27,358,9,,3,,2751,A+,107,105945
04-07-2020,MI,72581,1057573,548,,193,,92,,52841,A+,6218,1130154
04-07-2020,MI,72581,1057573,548,,193,,92,,52841,A+,6218,1130154
04-07-2020,MN,37624,607548,270,4139,132,1277,,,32347,A,1503,645172
04-07-2020,MO,23215,389046,740,,,,73,,,B,1027,412261
04-07-2020,MP,31,8187,,,,,,,19,D,2,8218
04-07-2020,MS,30674,279241,872,3268,175,,88,,19388,A,1107,309915
04-07-2020,MT,1167,97783,20,112,,,,,678,C,23,98950
04-07-2020,NC,71654,946642,945,,,,,,45538,A,1395,1018296
04-07-2020,ND,3779,108149,22,241,,,,,3288,D,78,111928
04-07-2020,NE,19660,167928,111,1365,,,,,14200,B,284,187588
04-07-2020,NH,5857,117892,25,569,,163,,,4597,B,376,123749
04-07-2020,NJ,173033,1335515,983,20233,205,,164,,30565,A+,15189,1508548
04-07-2020,NM,12776,350598,130,1970,,,,,5802,B,511,363374
04-07-2020,NV,21575,279654,749,,205,,97,,727,A+,530,301229
04-07-2020,NY,396598,3773790,844,89995,190,,119,,70877,A,24896,4170388
04-07-2020,OH,56183,792187,691,8111,226,2052,111,,39903,B,2907,848370
04-07-2020,OK,15645,348789,391,1676,165,,,,11965,A+,398,364434
04-07-2020,OR,9930,245096,173,1069,52,,25,,2759,A+,213,255026
04-07-2020,PA,89375,725448,589,,,,102,,69712,A+,6749,814823
04-07-2020,PA,89375,725448,589,,,,102,,69712,A+,6749,814823
04-07-2020,PR,7787,192686,100,,8,,4,,,C,155,200473
04-07-2020,RI,17084,141673,61,2019,9,,7,,1657,A+,960,158757
04-07-2020,SC,43386,377307,1190,2882,,,,,16994,A,813,420693
04-07-2020,SD,7028,76802,54,689,,,,,6062,B,97,83830
04-07-2020,TN,50140,828464,949,2860,,,,,30043,B,637,878604
04-07-2020,TX,191790,1880019,7890,,,,,,97430,B,2608,2071809
04-07-2020,UT,24542,342174,255,1565,88,436,,194,13807,A+,181,366716
04-07-2020,VA,65109,634120,808,9549,207,,99,,8741,A+,1849,699229
04-07-2020,VI,111,3060,,,,,,,76,C,6,3171
04-07-2020,VT,1238,68159,16,,,,,,999,B,56,69397
04-07-2020,WA,34778,565197,315,4463,,,58,,,B,1352,599975
04-07-2020,WI,34207,579637,235,3574,67,771,,,24491,A+,803,613844
04-07-2020,WI,34207,579637,235,3574,67,771,,,24491,A+,803,613844
04-07-2020,WV,3141,178288,25,,11,,4,,2402,B,94,181429
04-07-2020,WY,1606,33693,8,119,,,,,1169,B,20,35299
05-07-2020,AK,1138,122615,19,,,,3,,548,A,16,123753
05-07-2020,AL,43953,405933,919,2909,,843,,473,22082,B,1007,449886
05-07-2020,AR,23209,315684,285,1536,,,70,240,16726,A,286,338893
05-07-2020,AS,0,696,,,,,,,,C,0,696
05-07-2020,AZ,98089,506273,3182,5161,821,,531,,11361,A+,1809,604362
05-07-2020,CA,265985,4414153,7149,,1907,,,,,B,6331,4680138
05-07-2020,CO,33866,316851,283,5550,,,,,4568,A,1521,350717
05-07-2020,CT,46717,477851,95,10411,,,,,8210,B,4335,524568
05-07-2020,DC,10482,95511,87,,26,,18,,1542,A+,559,105993
05-07-2020,DE,12128,111813,53,,15,,,,6740,A+,512,123941
05-07-2020,FL,200111,2000088,,16201,,,,,,A,3832,2200199
05-07-2020,GA,95516,853669,1805,11775,,2429,,,,A,2860,949185
05-07-2020,GU,288,14666,3,,,,,,179,B,5,14954
05-07-2020,HI,999,83326,,118,,,,,756,D,19,84325
05-07-2020,HI,999,83326,,118,,,,,756,D,19,84325
05-07-2020,IA,31353,301119,141,,43,,16,,24739,A+,721,332472
05-07-2020,ID,7370,96896,71,359,19,122,,,2858,A,93,104266
05-07-2020,IL,148373,1614455,1326,,304,,165,,,A,7230,1762828
05-07-2020,IN,48008,473714,632,7254,218,1526,87,,36475,A+,2693,521722
05-07-2020,KS,15919,175642,,1219,,377,,156,842,A,277,191561
05-07-2020,KY,16376,379271,455,2685,99,996,,,4747,B,585,395647
05-07-2020,LA,65226,737228,926,,,,105,,43026,B,3288,802454
05-07-2020,MA,109974,781711,636,11463,100,,46,,93157,A+,8183,891685
05-07-2020,MD,69632,510330,409,11071,144,,,,5029,A,3243,579962
05-07-2020,ME,3415,104517,25,359,9,,3,,2772,A+,109,107932
05-07-2020,MI,72941,1073878,548,,193,,92,,52841,A+,6218,1146819
05-07-2020,MI,72941,1073878,548,,193,,92,,52841,A+,6218,1146819
05-07-2020,MN,38136,635879,253,4170,132,1287,,,33408,A,1508,674015
05-07-2020,MO,23436,396073,739,,,,72,,,B,1028,419509
05-07-2020,MP,31,8187,,,,,,,19,D,2,8218
05-07-2020,MS,30900,279241,872,3268,175,,88,,19388,A,1111,310141
05-07-2020,MT,1212,98894,20,112,,,,,678,C,23,100106
05-07-2020,NC,72983,963855,949,,,,,,45538,A,1396,1036838
05-07-2020,ND,3816,109312,22,242,,,,,3324,D,78,113128
05-07-2020,NE,19827,170101,109,1368,,,,,14340,B,284,189928
05-07-2020,NH,5857,117892,25,569,,163,,,4597,B,376,123749
05-07-2020,NJ,173402,1361238,917,20237,210,,151,,30660,A+,15211,1534640
05-07-2020,NM,13063,359225,121,1988,,,,,5845,B,513,372288
05-07-2020,NV,22418,285279,760,,226,,99,,727,A+,534,307697
05-07-2020,NY,397131,3836672,832,89995,178,,116,,70968,A,24904,4233803
05-07-2020,OH,57151,811611,693,8172,236,2058,119,,40460,B,2911,868762
05-07-2020,OK,15928,348789,391,1685,165,,,,12246,A+,398,364717
